order_id,order_date,ship_date,order_status,customer_id,product_id,product_name,category,sub_category,quantity,unit_price,sales,discount,profit,state,country,region,shipping_mode
ORD101998,2023-04-23,2023-04-28,In Transit,CUST4319,PROD973,Fitness Product,Sports,Fitness,1,329.11,329.11,87.84,159.24,Queensland,UK,South,Same Day
ORD101999,2024-04-06,2024-04-11,In Transit,CUST5642,PROD329,Non-Fiction Product,Books,Non-Fiction,5,51.05,255.25,7.12,212.37,California,Germany,South,Second Class
ORD102000,2024-06-17,2024-06-21,Delivered,CUST9384,PROD231,Fiction Product,Books,Fiction,2,402.38,804.76,185.68,424.79,Ontario,Australia,West,Same Day
ORD102001,2023-09-03,2023-09-09,In Transit,CUST1491,PROD528,Furniture Product,Home & Kitchen,Furniture,2,249.79,499.58,133.9,231.47,Queensland,France,West,Second Class
ORD102002,2023-01-17,2023-01-23,Delivered,CUST5038,PROD619,Non-Fiction Product,Books,Non-Fiction,1,56.28,56.28,1.78,41.73,New York,Japan,South,Second Class
ORD102003,2023-10-30,2023-11-06,In Transit,CUST2660,PROD756,Appliances Product,Home & Kitchen,Appliances,5,243.5,1217.5,3.5,945.02,Ontario,Italy,South,First Class
ORD102004,2024-09-19,2024-09-21,Delivered,CUST2008,PROD654,Women Product,Fashion,Women,3,288.1,864.3,22.58,590.93,Maharashtra,Italy,Central,Second Class
ORD102005,2024-12-14,2024-12-15,Cancelled,CUST4370,PROD477,Decor Product,Home & Kitchen,Decor,3,332.06,996.18,46.99,759.09,Delhi,Japan,Central,First Class
ORD102006,2024-03-30,2024-04-01,Returned,CUST8571,PROD613,Decor Product,Home & Kitchen,Decor,3,192.53,577.59,150.13,267.08,Bavaria,Italy,South,Standard
ORD102007,2023-06-14,2023-06-19,Cancelled,CUST4387,PROD190,Education Product,Books,Education,1,141.96,141.96,7.67,114.95,Maharashtra,Japan,South,First Class
ORD102008,2023-09-29,2023-10-03,Cancelled,CUST9863,PROD242,Education Product,Books,Education,3,115.31,345.93,24.0,272.47,Tamil Nadu,UK,North,First Class
ORD102009,2024-08-14,2024-08-18,Shipped,CUST4042,PROD808,Women Product,Fashion,Women,3,184.44,553.32,94.73,308.82,New York,Japan,Central,Second Class
ORD102010,2024-10-03,2024-10-08,In Transit,CUST8641,PROD144,Men Product,Fashion,Men,4,194.43,777.72,66.04,506.43,Tamil Nadu,India,Central,Same Day
ORD102011,2024-05-26,2024-05-30,Shipped,CUST5236,PROD214,Non-Fiction Product,Books,Non-Fiction,2,79.57,159.14,3.39,127.49,Karnataka,Japan,South,First Class
ORD102012,2023-12-13,2023-12-18,Returned,CUST5467,PROD421,Laptop Product,Electronics,Laptop,4,493.4,1973.6,138.43,1260.73,New York,Germany,North,First Class
ORD102013,2024-05-14,2024-05-21,Delivered,CUST1682,PROD380,Decor Product,Home & Kitchen,Decor,4,133.02,532.08,136.8,240.27,Tamil Nadu,Italy,East,Same Day
ORD102014,2024-04-02,2024-04-03,Shipped,CUST5168,PROD107,Decor Product,Home & Kitchen,Decor,1,486.38,486.38,49.27,366.6,Ontario,Australia,Central,Standard
ORD102015,2024-04-08,2024-04-11,Shipped,CUST9692,PROD975,Furniture Product,Home & Kitchen,Furniture,3,418.64,1255.92,69.07,900.9,Texas,Australia,South,Same Day
ORD102016,2023-09-23,2023-09-30,Returned,CUST6973,PROD721,Fitness Product,Sports,Fitness,5,357.14,1785.7,479.46,1054.89,Delhi,Australia,Central,Second Class
ORD102017,2023-09-09,2023-09-15,Returned,CUST3256,PROD733,Accessories Product,Electronics,Accessories,1,229.04,229.04,49.42,130.61,Queensland,USA,North,Standard
ORD102018,2023-12-13,2023-12-19,In Transit,CUST3363,PROD970,Appliances Product,Home & Kitchen,Appliances,5,175.08,875.4,231.35,382.98,Ontario,Japan,East,Standard
ORD102019,2023-08-07,2023-08-10,Returned,CUST2337,PROD119,Indoor Product,Sports,Indoor,1,402.9,402.9,59.14,256.36,Tamil Nadu,UAE,West,Same Day
ORD102020,2023-04-18,2023-04-25,Cancelled,CUST6726,PROD137,Appliances Product,Home & Kitchen,Appliances,1,156.22,156.22,30.14,97.95,Karnataka,Germany,East,Second Class
ORD102021,2023-09-11,2023-09-15,Shipped,CUST2880,PROD245,Women Product,Fashion,Women,2,68.68,137.36,28.91,90.91,Delhi,Canada,West,Second Class
ORD102022,2023-11-25,2023-12-02,Returned,CUST3820,PROD755,Fiction Product,Books,Fiction,3,253.65,760.95,129.74,491.98,Ontario,UAE,Central,Same Day
ORD102023,2023-05-09,2023-05-13,In Transit,CUST6802,PROD302,Furniture Product,Home & Kitchen,Furniture,3,447.03,1341.09,359.52,646.71,Texas,Germany,West,Second Class
ORD102024,2023-10-13,2023-10-15,Returned,CUST8209,PROD784,Outdoor Product,Sports,Outdoor,2,202.85,405.7,76.37,235.66,New York,Germany,North,Second Class
ORD102025,2023-04-12,2023-04-14,Delivered,CUST2486,PROD838,Laptop Product,Electronics,Laptop,4,333.77,1335.08,264.65,892.22,Texas,USA,South,Same Day
ORD102026,2023-12-17,2023-12-22,Shipped,CUST5768,PROD154,Accessories Product,Electronics,Accessories,5,30.94,154.7,20.98,115.64,Texas,UK,North,Standard
ORD102027,2023-08-26,2023-08-29,In Transit,CUST2945,PROD857,Furniture Product,Home & Kitchen,Furniture,1,477.2,477.2,78.79,259.2,Maharashtra,Germany,Central,Second Class
ORD102028,2024-04-01,2024-04-06,Delivered,CUST5871,PROD211,Fiction Product,Books,Fiction,4,9.63,38.52,6.37,28.01,Maharashtra,Canada,Central,Same Day
ORD102029,2024-08-27,2024-08-28,Shipped,CUST9493,PROD412,Men Product,Fashion,Men,1,415.75,415.75,75.19,242.53,New York,Canada,East,Second Class
ORD102030,2024-11-11,2024-11-12,Cancelled,CUST7336,PROD804,Kids Product,Fashion,Kids,5,187.76,938.8,53.77,767.32,Queensland,Australia,East,Same Day
ORD102031,2023-04-02,2023-04-08,In Transit,CUST2633,PROD618,Furniture Product,Home & Kitchen,Furniture,4,358.4,1433.6,316.7,781.38,California,Brazil,West,Same Day
ORD102032,2024-12-11,2024-12-18,Cancelled,CUST8171,PROD789,Fiction Product,Books,Fiction,5,191.26,956.3,53.63,685.05,Delhi,UK,South,Same Day
ORD102033,2024-06-20,2024-06-27,In Transit,CUST3554,PROD292,Education Product,Books,Education,3,260.73,782.19,120.09,513.21,New York,France,North,Second Class
ORD102034,2024-08-20,2024-08-25,Returned,CUST3226,PROD865,Decor Product,Home & Kitchen,Decor,4,104.87,419.48,4.83,327.38,Queensland,UK,West,Second Class
ORD102035,2023-11-04,2023-11-09,Cancelled,CUST5642,PROD178,Non-Fiction Product,Books,Non-Fiction,1,362.25,362.25,32.27,279.63,Delhi,Italy,North,Standard
ORD102036,2023-10-18,2023-10-24,Cancelled,CUST9627,PROD821,Non-Fiction Product,Books,Non-Fiction,1,51.63,51.63,12.08,33.33,Texas,Brazil,West,First Class
ORD102037,2024-05-30,2024-06-02,Delivered,CUST2999,PROD279,Appliances Product,Home & Kitchen,Appliances,2,147.37,294.74,32.29,175.9,Texas,Japan,West,Standard
ORD102038,2023-01-28,2023-02-02,Cancelled,CUST4824,PROD279,Non-Fiction Product,Books,Non-Fiction,4,22.96,91.84,17.62,60.73,Queensland,France,East,Same Day
ORD102039,2023-07-23,2023-07-27,In Transit,CUST4104,PROD178,Outdoor Product,Sports,Outdoor,2,246.5,493.0,43.93,324.3,Queensland,UAE,Central,Second Class
ORD102040,2024-12-26,2025-01-02,In Transit,CUST6287,PROD208,Mobile Product,Electronics,Mobile,3,481.08,1443.24,174.04,1009.11,New York,Singapore,East,Same Day
ORD102041,2023-11-17,2023-11-19,Shipped,CUST9489,PROD923,Outdoor Product,Sports,Outdoor,5,94.33,471.65,55.0,299.9,California,USA,West,Second Class
ORD102042,2023-12-16,2023-12-19,Cancelled,CUST4455,PROD424,Outdoor Product,Sports,Outdoor,2,253.86,507.72,91.26,296.97,Delhi,India,North,Second Class
ORD102043,2024-01-06,2024-01-12,Shipped,CUST9442,PROD744,Men Product,Fashion,Men,1,263.0,263.0,53.27,172.27,Karnataka,Australia,West,First Class
ORD102044,2024-04-16,2024-04-22,Shipped,CUST3164,PROD953,Fitness Product,Sports,Fitness,1,140.82,140.82,20.3,83.28,Maharashtra,UAE,West,Standard
ORD102045,2024-03-01,2024-03-03,Delivered,CUST1342,PROD684,Furniture Product,Home & Kitchen,Furniture,2,305.26,610.52,182.58,353.56,California,Australia,South,Standard
ORD102046,2024-08-10,2024-08-15,Shipped,CUST3657,PROD592,Accessories Product,Electronics,Accessories,2,363.54,727.08,217.03,319.51,Bavaria,Australia,North,First Class
ORD102047,2024-09-01,2024-09-06,Returned,CUST7053,PROD558,Mobile Product,Electronics,Mobile,3,426.59,1279.77,290.17,735.83,Karnataka,Italy,South,Standard
ORD102048,2024-08-08,2024-08-10,Shipped,CUST5960,PROD794,Kids Product,Fashion,Kids,3,242.0,726.0,88.02,535.33,Texas,France,West,Second Class
ORD102049,2024-04-09,2024-04-10,In Transit,CUST2772,PROD262,Kids Product,Fashion,Kids,3,106.2,318.6,82.3,175.91,Queensland,Germany,South,First Class
ORD102050,2023-12-31,2024-01-01,Cancelled,CUST1399,PROD750,Non-Fiction Product,Books,Non-Fiction,1,236.82,236.82,35.45,159.78,Delhi,Australia,Central,Same Day
ORD102051,2023-07-19,2023-07-23,In Transit,CUST3987,PROD383,Men Product,Fashion,Men,2,145.66,291.32,60.16,183.3,Queensland,UK,West,Second Class
ORD102052,2023-04-09,2023-04-16,Shipped,CUST5496,PROD190,Fitness Product,Sports,Fitness,2,353.46,706.92,188.06,321.97,Bavaria,USA,South,Standard
ORD102053,2024-07-12,2024-07-16,Cancelled,CUST1751,PROD446,Kids Product,Fashion,Kids,4,220.08,880.32,258.07,379.24,California,Canada,West,Standard
ORD102054,2024-10-08,2024-10-11,Shipped,CUST9919,PROD224,Appliances Product,Home & Kitchen,Appliances,3,382.57,1147.71,236.72,653.68,Delhi,UAE,West,Second Class
ORD102055,2024-09-02,2024-09-08,Returned,CUST7835,PROD174,Women Product,Fashion,Women,2,302.82,605.64,115.0,394.91,Texas,Italy,West,First Class
ORD102056,2024-02-24,2024-02-25,In Transit,CUST3738,PROD334,Furniture Product,Home & Kitchen,Furniture,1,81.88,81.88,1.02,69.53,Bavaria,Germany,West,First Class
ORD102057,2023-09-29,2023-10-03,Shipped,CUST4995,PROD189,Outdoor Product,Sports,Outdoor,3,232.19,696.57,114.45,381.57,Ontario,Italy,West,Same Day
ORD102058,2023-07-11,2023-07-17,In Transit,CUST4418,PROD642,Women Product,Fashion,Women,4,84.35,337.4,88.76,212.36,Texas,Australia,North,Standard
ORD102059,2024-12-24,2024-12-26,Delivered,CUST5942,PROD674,Women Product,Fashion,Women,2,29.52,59.04,8.85,41.28,Maharashtra,Australia,Central,Same Day
ORD102060,2024-02-21,2024-02-23,Cancelled,CUST3549,PROD825,Outdoor Product,Sports,Outdoor,4,238.66,954.64,50.35,692.4,Karnataka,Italy,North,Second Class
ORD102061,2024-04-21,2024-04-27,Returned,CUST7595,PROD553,Indoor Product,Sports,Indoor,2,131.77,263.54,52.09,148.47,New York,India,South,Second Class
ORD102062,2023-05-27,2023-05-31,Shipped,CUST3360,PROD923,Appliances Product,Home & Kitchen,Appliances,3,30.66,91.98,8.02,59.11,Texas,UK,North,First Class
ORD102063,2024-08-13,2024-08-19,In Transit,CUST3428,PROD792,Kids Product,Fashion,Kids,3,34.29,102.87,27.11,56.85,Karnataka,Italy,East,Standard
ORD102064,2023-03-23,2023-03-25,Returned,CUST5134,PROD775,Mobile Product,Electronics,Mobile,4,49.92,199.68,27.06,151.32,Queensland,Germany,South,Second Class
ORD102065,2023-03-23,2023-03-28,Shipped,CUST8238,PROD810,Non-Fiction Product,Books,Non-Fiction,2,206.14,412.28,11.12,340.38,Ontario,Japan,East,First Class
ORD102066,2023-08-15,2023-08-16,Cancelled,CUST4038,PROD249,Accessories Product,Electronics,Accessories,4,149.78,599.12,172.09,256.74,Queensland,Germany,Central,Second Class
ORD102067,2024-02-04,2024-02-09,Cancelled,CUST8850,PROD693,Fiction Product,Books,Fiction,1,435.49,435.49,112.1,205.18,Bavaria,Canada,East,Standard
ORD102068,2023-12-12,2023-12-18,Shipped,CUST7991,PROD252,Kids Product,Fashion,Kids,2,105.59,211.18,7.69,159.34,Bavaria,Australia,West,Standard
ORD102069,2024-01-11,2024-01-14,Returned,CUST6592,PROD216,Fitness Product,Sports,Fitness,1,214.84,214.84,24.16,140.91,Ontario,Germany,West,Second Class
ORD102070,2023-08-24,2023-08-29,Shipped,CUST5618,PROD570,Decor Product,Home & Kitchen,Decor,5,381.53,1907.65,136.83,1504.93,Maharashtra,Australia,West,Second Class
ORD102071,2024-06-17,2024-06-18,Cancelled,CUST6696,PROD477,Decor Product,Home & Kitchen,Decor,4,296.77,1187.08,290.54,685.35,Bavaria,India,East,First Class
ORD102072,2023-10-22,2023-10-29,In Transit,CUST8620,PROD543,Accessories Product,Electronics,Accessories,3,244.16,732.48,12.92,575.53,Texas,India,West,Second Class
ORD102073,2023-10-17,2023-10-18,Shipped,CUST8950,PROD539,Accessories Product,Electronics,Accessories,4,46.71,186.84,2.01,159.34,Delhi,France,South,First Class
ORD102074,2023-04-18,2023-04-23,Delivered,CUST3075,PROD492,Mobile Product,Electronics,Mobile,5,166.95,834.75,161.17,562.98,Texas,India,South,Same Day
ORD102075,2023-12-11,2023-12-15,In Transit,CUST1355,PROD316,Education Product,Books,Education,4,345.41,1381.64,274.23,944.71,Maharashtra,France,North,Second Class
ORD102076,2024-01-03,2024-01-04,Returned,CUST2121,PROD232,Decor Product,Home & Kitchen,Decor,3,253.43,760.29,16.96,571.85,Queensland,UK,Central,Same Day
ORD102077,2024-11-20,2024-11-24,Delivered,CUST4737,PROD772,Fiction Product,Books,Fiction,2,410.53,821.06,192.77,387.32,Maharashtra,UAE,Central,Same Day
ORD102078,2024-01-10,2024-01-16,Returned,CUST6492,PROD937,Men Product,Fashion,Men,3,135.23,405.69,50.12,279.48,Queensland,Germany,South,Standard
ORD102079,2023-05-27,2023-05-31,Cancelled,CUST6010,PROD911,Men Product,Fashion,Men,1,202.77,202.77,52.48,119.02,Karnataka,France,West,First Class
ORD102080,2024-12-13,2024-12-15,Cancelled,CUST1942,PROD661,Kids Product,Fashion,Kids,3,190.04,570.12,110.7,347.6,New York,UAE,South,Second Class
ORD102081,2023-10-04,2023-10-09,Returned,CUST9900,PROD649,Appliances Product,Home & Kitchen,Appliances,4,208.95,835.8,7.54,623.64,Delhi,Singapore,East,Second Class
ORD102082,2023-01-13,2023-01-16,Shipped,CUST5013,PROD865,Non-Fiction Product,Books,Non-Fiction,4,415.64,1662.56,467.0,742.98,Maharashtra,Japan,South,Second Class
ORD102083,2024-02-06,2024-02-07,Delivered,CUST3572,PROD591,Indoor Product,Sports,Indoor,2,301.05,602.1,152.38,313.19,Bavaria,USA,South,Second Class
ORD102084,2024-12-12,2024-12-18,Returned,CUST4922,PROD460,Mobile Product,Electronics,Mobile,1,209.23,209.23,24.67,137.36,Ontario,Australia,East,Same Day
ORD102085,2024-12-26,2024-12-30,Cancelled,CUST1513,PROD223,Fiction Product,Books,Fiction,2,156.0,312.0,20.39,257.66,Delhi,Australia,West,Second Class
ORD102086,2024-07-30,2024-08-06,Shipped,CUST3083,PROD695,Decor Product,Home & Kitchen,Decor,3,460.79,1382.37,106.07,1099.55,New York,France,East,Standard
ORD102087,2024-03-23,2024-03-26,Returned,CUST5901,PROD189,Mobile Product,Electronics,Mobile,1,89.29,89.29,0.19,70.11,Karnataka,UAE,North,Same Day
ORD102088,2023-02-21,2023-02-22,Cancelled,CUST4143,PROD735,Indoor Product,Sports,Indoor,4,205.67,822.68,104.27,610.71,Bavaria,Germany,Central,First Class
ORD102089,2023-02-05,2023-02-06,Delivered,CUST3014,PROD604,Mobile Product,Electronics,Mobile,5,124.99,624.95,148.37,413.97,New York,France,Central,Same Day
ORD102090,2023-07-20,2023-07-25,Delivered,CUST3354,PROD803,Laptop Product,Electronics,Laptop,5,234.59,1172.95,273.04,625.36,California,Germany,East,Second Class
ORD102091,2024-04-29,2024-05-01,Returned,CUST6232,PROD944,Men Product,Fashion,Men,3,189.87,569.61,51.69,387.19,Maharashtra,Australia,North,First Class
ORD102092,2023-03-25,2023-03-27,Returned,CUST4052,PROD689,Appliances Product,Home & Kitchen,Appliances,2,306.24,612.48,123.76,409.12,California,France,Central,Standard
ORD102093,2023-04-25,2023-05-02,Delivered,CUST8179,PROD853,Accessories Product,Electronics,Accessories,2,484.63,969.26,223.68,633.29,Tamil Nadu,Japan,South,First Class
ORD102094,2024-09-10,2024-09-12,Delivered,CUST1857,PROD405,Accessories Product,Electronics,Accessories,1,496.82,496.82,79.99,355.32,California,Brazil,North,Standard
ORD102095,2023-05-07,2023-05-10,Returned,CUST7165,PROD575,Fitness Product,Sports,Fitness,3,420.15,1260.45,245.83,692.84,Karnataka,Australia,East,Second Class
ORD102096,2023-12-13,2023-12-19,In Transit,CUST9893,PROD101,Women Product,Fashion,Women,5,13.84,69.2,13.45,36.95,Bavaria,UK,North,Second Class
ORD102097,2024-07-14,2024-07-19,Returned,CUST6282,PROD528,Men Product,Fashion,Men,5,286.87,1434.35,424.41,812.65,Tamil Nadu,India,West,First Class
ORD102098,2024-11-17,2024-11-21,Returned,CUST4184,PROD318,Non-Fiction Product,Books,Non-Fiction,1,204.71,204.71,12.09,136.44,Bavaria,India,West,Standard
ORD102099,2024-07-27,2024-08-01,Cancelled,CUST9621,PROD390,Laptop Product,Electronics,Laptop,5,401.12,2005.6,413.57,1106.84,Maharashtra,Italy,East,Second Class
ORD102100,2024-06-12,2024-06-14,Returned,CUST2335,PROD228,Non-Fiction Product,Books,Non-Fiction,1,212.32,212.32,26.46,147.8,New York,USA,South,Same Day
ORD102101,2023-09-03,2023-09-09,Shipped,CUST4135,PROD665,Fiction Product,Books,Fiction,1,304.41,304.41,27.73,231.37,California,France,North,Standard
ORD102102,2023-11-20,2023-11-22,Returned,CUST3064,PROD821,Fitness Product,Sports,Fitness,4,161.53,646.12,84.77,409.41,Tamil Nadu,Canada,South,Standard
ORD102103,2023-01-27,2023-01-31,Returned,CUST9706,PROD367,Outdoor Product,Sports,Outdoor,5,329.16,1645.8,133.23,1346.88,Queensland,UAE,Central,Standard
ORD102104,2023-03-20,2023-03-25,Returned,CUST1827,PROD546,Education Product,Books,Education,3,160.56,481.68,111.64,267.23,Bavaria,Brazil,West,First Class
ORD102105,2023-03-28,2023-04-01,Cancelled,CUST7416,PROD935,Women Product,Fashion,Women,4,268.42,1073.68,314.61,534.44,Tamil Nadu,UK,East,Second Class
ORD102106,2024-04-12,2024-04-14,Delivered,CUST5133,PROD105,Decor Product,Home & Kitchen,Decor,5,300.41,1502.05,200.46,1122.01,Tamil Nadu,France,Central,First Class
ORD102107,2024-07-20,2024-07-23,Cancelled,CUST6133,PROD172,Non-Fiction Product,Books,Non-Fiction,3,446.35,1339.05,68.53,1122.89,Queensland,UK,South,Second Class
ORD102108,2023-03-10,2023-03-17,Cancelled,CUST1567,PROD411,Appliances Product,Home & Kitchen,Appliances,4,191.94,767.76,10.5,653.76,Ontario,Singapore,South,Standard
ORD102109,2024-09-24,2024-09-28,Cancelled,CUST6183,PROD285,Kids Product,Fashion,Kids,4,166.17,664.68,131.88,381.15,Queensland,Brazil,East,First Class
ORD102110,2024-10-07,2024-10-09,Delivered,CUST5305,PROD599,Appliances Product,Home & Kitchen,Appliances,5,369.12,1845.6,395.51,1166.22,Ontario,India,South,First Class
ORD102111,2024-05-16,2024-05-22,Delivered,CUST5429,PROD117,Non-Fiction Product,Books,Non-Fiction,4,343.29,1373.16,274.38,724.46,California,Italy,North,Standard
ORD102112,2024-05-19,2024-05-20,In Transit,CUST6631,PROD248,Fiction Product,Books,Fiction,1,235.08,235.08,38.19,173.09,California,Germany,North,Same Day
ORD102113,2023-10-01,2023-10-04,Delivered,CUST7968,PROD627,Accessories Product,Electronics,Accessories,2,260.16,520.32,34.72,413.52,Bavaria,Italy,West,First Class
ORD102114,2023-08-19,2023-08-26,Delivered,CUST8556,PROD210,Outdoor Product,Sports,Outdoor,3,71.06,213.18,23.99,167.44,New York,France,Central,Second Class
ORD102115,2023-09-30,2023-10-02,Shipped,CUST7264,PROD628,Laptop Product,Electronics,Laptop,1,375.3,375.3,73.54,221.13,Karnataka,Australia,Central,Standard
ORD102116,2023-02-03,2023-02-04,Cancelled,CUST7389,PROD226,Decor Product,Home & Kitchen,Decor,4,78.54,314.16,48.46,194.66,Karnataka,Canada,South,First Class
ORD102117,2024-04-19,2024-04-25,In Transit,CUST5923,PROD880,Fiction Product,Books,Fiction,2,171.53,343.06,2.89,264.32,Ontario,France,West,Same Day
ORD102118,2024-08-12,2024-08-18,Shipped,CUST2964,PROD985,Decor Product,Home & Kitchen,Decor,4,368.6,1474.4,204.2,1007.06,Texas,USA,East,First Class
ORD102119,2023-04-22,2023-04-26,Delivered,CUST4938,PROD851,Fiction Product,Books,Fiction,3,140.66,421.98,90.03,266.27,New York,India,North,First Class
ORD102120,2024-02-17,2024-02-22,Returned,CUST8450,PROD333,Fiction Product,Books,Fiction,2,199.61,399.22,96.81,185.52,Queensland,UK,South,Second Class
ORD102121,2023-07-07,2023-07-08,Shipped,CUST8483,PROD237,Fiction Product,Books,Fiction,3,301.7,905.1,3.94,664.17,Texas,Canada,North,Same Day
ORD102122,2023-08-04,2023-08-10,In Transit,CUST9759,PROD819,Women Product,Fashion,Women,2,256.0,512.0,78.59,322.23,Texas,Germany,West,Same Day
ORD102123,2024-12-10,2024-12-14,Returned,CUST7824,PROD674,Decor Product,Home & Kitchen,Decor,2,103.02,206.04,34.44,119.72,Queensland,Italy,North,Second Class
ORD102124,2023-02-11,2023-02-15,Cancelled,CUST2404,PROD962,Men Product,Fashion,Men,4,386.49,1545.96,345.69,883.21,Queensland,Brazil,East,Second Class
ORD102125,2024-12-08,2024-12-13,Returned,CUST2770,PROD130,Laptop Product,Electronics,Laptop,1,10.17,10.17,0.45,7.39,Bavaria,USA,South,First Class
ORD102126,2024-12-04,2024-12-10,Delivered,CUST6039,PROD646,Fitness Product,Sports,Fitness,4,31.75,127.0,2.38,93.89,Texas,Japan,South,First Class
ORD102127,2024-04-10,2024-04-17,Cancelled,CUST1152,PROD838,Men Product,Fashion,Men,1,21.94,21.94,0.18,18.58,Karnataka,Germany,East,Standard
ORD102128,2024-03-25,2024-03-31,Delivered,CUST5069,PROD141,Education Product,Books,Education,2,10.04,20.08,3.07,14.62,Ontario,Singapore,West,Standard
ORD102129,2024-04-17,2024-04-24,Delivered,CUST6369,PROD689,Education Product,Books,Education,5,54.34,271.7,71.63,160.49,Delhi,Japan,South,Same Day
ORD102130,2023-04-22,2023-04-23,In Transit,CUST1087,PROD346,Furniture Product,Home & Kitchen,Furniture,4,201.78,807.12,86.99,535.53,Bavaria,Singapore,North,Same Day
